,response,in_tokens,out_tokens
2401,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Celebration of Jewish American Heritage""
}
```",638,33
2402,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Commemoration""
}
```",639,30
2403,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",656,32
2404,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",668,32
2405,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",627,32
2406,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",629,32
2407,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Commemoration""
}
```",641,30
2408,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",588,32
2409,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",600,32
2410,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",645,32
2411,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Cultural Event""
}
```",609,30
2412,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",697,32
2413,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Commemoration""
}
```",679,30
2414,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",668,32
2415,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",747,32
2416,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",664,32
2417,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Holocaust Remembrance Event""
}
```",617,32
2418,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Peaceful protest""
}
```",636,30
2419,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Peaceful Protest""
}
```",617,30
2420,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",643,32
2421,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",614,32
2422,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Commemoration""
}
```",611,30
2423,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",646,32
2424,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",661,32
2425,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",634,32
2426,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",666,32
2427,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",661,32
2428,"```json
{
  'type_of_incident': [0],
  'other_type_of_incident': 'Peaceful protest'
}
```",652,30
2429,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",635,32
2430,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",599,32
2431,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Educational Event""
}
```",664,29
2432,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",626,32
2433,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",706,32
2434,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Commemoration""
}
```",595,30
2435,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",622,32
2436,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",662,32
2437,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",671,32
2438,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",650,32
2439,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",621,32
2440,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Cultural Event""
}
```",610,30
2441,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Commemoration""
}
```",633,30
2442,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Educational Event""
}
```",623,29
2443,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",655,32
2444,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",679,32
2445,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Holocaust Remembrance Event""
}
```",648,32
2446,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",626,31
2447,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",713,32
2448,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Peaceful Protest""
}
```",610,30
2449,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",662,32
2450,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",626,32
2451,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Celebration""
}
```",634,29
2452,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Cultural Event""
}
```",631,30
2453,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Peaceful Protest""
}
```",638,30
2454,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",583,32
2455,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",640,32
2456,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Peaceful protest""
}
```",653,30
2457,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",678,32
2458,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",586,32
2459,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Commemoration""
}
```",566,30
2460,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",702,32
2461,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",595,32
2462,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",596,32
2463,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Celebration""
}
```",625,29
2464,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Commemoration""
}
```",643,30
2465,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",690,32
2466,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",648,32
2467,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",590,32
2468,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Peaceful protest""
}
```",594,30
2469,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Commemoration""
}
```",667,30
2470,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Holocaust Remembrance Event""
}
```",617,32
2471,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",622,32
2472,"```json
{
  'type_of_incident': [0],
  'other_type_of_incident': 'Celebration'
}
```",625,29
2473,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Commemoration""
}
```",600,30
2474,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",664,32
2475,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Cultural Event""
}
```",636,30
2476,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Cultural Event""
}
```",587,30
2477,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",604,32
2478,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",607,32
2479,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",664,32
2480,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",671,32
2481,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Commemoration""
}
```",632,30
2482,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",699,32
2483,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",621,32
2484,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Peaceful demonstration""
}
```",621,30
2485,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",668,32
2486,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",634,32
2487,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",629,32
2488,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Commemoration""
}
```",616,30
2489,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",682,32
2490,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",591,32
2491,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Commemoration""
}
```",603,30
2492,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",587,32
2493,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",616,32
2494,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Celebration""
}
```",642,29
2495,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",651,32
2496,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Peaceful protest""
}
```",668,30
2497,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",621,32
2498,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",661,32
2499,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Commemoration""
}
```",650,30
2500,"```json
{
  'type_of_incident': [0],
  'other_type_of_incident': 'No antisemitic incident'
}
```",699,32
2501,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",659,32
2502,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Peaceful Protest""
}
```",616,30
2503,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",596,32
2504,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",634,32
2505,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Cultural Event""
}
```",621,30
2506,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Celebration""
}
```",649,29
2507,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",682,32
2508,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",623,32
2509,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",672,32
2510,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Peaceful protest""
}
```",606,30
2511,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",611,32
2512,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",610,32
2513,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Commemoration""
}
```",574,30
2514,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",618,32
2515,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",653,32
2516,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",755,32
2517,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",717,32
2518,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Commemoration""
}
```",628,30
2519,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Community Event""
}
```",698,29
2520,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Commemoration""
}
```",637,30
2521,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Commemoration""
}
```",571,30
2522,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",620,32
2523,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",629,32
2524,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",661,32
2525,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Commemoration""
}
```",672,30
2526,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",640,32
2527,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",626,32
2528,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",652,32
2529,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",603,32
2530,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",648,32
2531,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",650,32
2532,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",688,32
2533,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",586,32
2534,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",683,32
2535,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",627,32
2536,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",624,32
2537,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Peaceful protest""
}
```",607,30
2538,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Cultural Event""
}
```",601,30
2539,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",639,32
2540,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",611,32
2541,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Commemoration""
}
```",598,30
2542,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",682,32
2543,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",641,32
2544,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Commemoration""
}
```",632,30
2545,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",659,32
2546,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",588,32
2547,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",627,32
2548,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",634,32
2549,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",650,32
2550,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Peaceful protest""
}
```",616,30
2551,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Protest""
}
```",599,29
2552,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Cultural Event""
}
```",612,30
2553,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",590,32
2554,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Commemoration""
}
```",593,30
2555,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",615,32
2556,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",571,32
2557,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Cultural Event""
}
```",603,30
2558,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",652,32
2559,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",599,32
2560,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",571,32
2561,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Peaceful demonstration""
}
```",623,30
2562,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Commemoration/Education""
}
```",631,32
2563,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",601,32
2564,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",643,32
2565,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",572,32
2566,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",611,32
2567,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Commemoration""
}
```",677,30
2568,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Cultural Event""
}
```",650,30
2569,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",669,32
2570,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Holocaust Remembrance Event""
}
```",614,32
2571,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",610,32
2572,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",640,32
2573,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Celebration""
}
```",653,29
2574,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",683,31
2575,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Holocaust Remembrance Event""
}
```",612,32
2576,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",602,32
2577,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",632,32
2578,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",608,32
2579,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Cultural Event""
}
```",610,30
2580,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",612,32
2581,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",634,32
2582,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Commemoration""
}
```",618,30
2583,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",633,32
2584,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",645,32
2585,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Peaceful protest""
}
```",637,30
2586,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",601,32
2587,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",661,32
2588,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Cultural Event""
}
```",602,30
2589,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Celebration""
}
```",672,29
2590,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Cultural Event""
}
```",599,30
2591,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",594,32
2592,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",574,32
2593,"```json
{
  'type_of_incident': [0],
  'other_type_of_incident': 'No antisemitic incident'
}
```",675,32
2594,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",651,32
2595,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",603,32
2596,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Celebration""
}
```",624,29
2597,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Holocaust Remembrance Event""
}
```",619,32
2598,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",613,32
2599,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Celebration""
}
```",668,29
2600,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",632,32
2601,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Holocaust Remembrance Event""
}
```",642,32
2602,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",704,32
2603,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",641,31
2604,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Commemoration""
}
```",640,30
2605,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Commemoration""
}
```",631,30
2606,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",616,32
2607,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",677,32
2608,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Celebration""
}
```",639,29
2609,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Commemoration""
}
```",629,30
2610,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Commemoration""
}
```",659,30
2611,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",687,32
2612,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Peaceful protest""
}
```",601,30
2613,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Commemoration""
}
```",608,30
2614,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Commemoration""
}
```",640,30
2615,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Commemoration""
}
```",652,30
2616,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",600,32
2617,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",639,32
2618,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",641,32
2619,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",588,32
2620,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Peaceful protest""
}
```",659,30
2621,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Holocaust Remembrance Event""
}
```",626,32
2622,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",630,32
2623,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",654,32
2624,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Cultural Event""
}
```",582,30
2625,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Peaceful protest""
}
```",631,30
2626,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Holocaust Remembrance Event""
}
```",620,32
2627,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Peaceful demonstration""
}
```",654,29
2628,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",647,32
2629,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",666,32
2630,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",652,32
2631,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Commemoration/Education""
}
```",590,32
2632,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Cultural Event""
}
```",649,30
2633,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",672,32
2634,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Celebration""
}
```",676,29
2635,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",615,32
2636,"```json
{
  'type_of_incident': [0],
  'other_type_of_incident': 'No antisemitic incident'
}
```",633,32
2637,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",698,32
2638,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Peaceful protest""
}
```",596,30
2639,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",567,32
2640,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",610,32
2641,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",674,32
2642,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",626,32
2643,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",644,32
2644,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",603,31
2645,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""Peaceful protest""
}
```",630,30
2646,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",698,32
2647,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",627,32
2648,"```json
{
  ""type_of_incident"": [0],
  ""other_type_of_incident"": ""No antisemitic incident""
}
```",625,32
