,id,date,city,state,type,ideology,subideology,group,description,image
1675,64968,5/29/2024,Ithaca,NY,Antisemitic Incident:Harassment,,,,"The message: ""Jews Sucks!!"" was found written on a whiteboard in a dorm conference room at Cornell University.",
1676,65544,5/29/2024,Chicago,IL,Antisemitic Incident:Vandalism,,,,"Vandalism was found in a DePaul University building during a sit-in hosted by Students for Justice in Palestine (SJP). Messages included: ""From the river to the sea."" A student government campaign poster was also vandalized with: ""Zionists.""",
1677,65849,5/29/2024,Brooklyn,NY,Antisemitic Incident:Assault,,,,A visibly Jewish individual was elbowed on the street and called a slur.,
1678,65850,5/29/2024,Brooklyn,NY,Antisemitic Incident:Assault,,,,"An individual driving a vehicle attempted to run over several yeshiva students and teachers on the lawn of their yeshiva while yelling, ""I'm gonna kill all the Jews.""",
1679,65855,5/29/2024,WA,DC,Antisemitic Incident:Harassment,,,,"Jewish and Israeli students were harassed and called, ""Nazis"" and ""genocide lovers"" by peers at a high school cultural night.",
1680,65871,5/29/2024,Los Angeles,CA,Antisemitic Incident:Harassment,,,,"An Uber driver stated to a Jewish passenger that Jews ""control government"" and that they want to ""take your gold, enslave you, and work you to death.""",
1681,66250,5/29/2024,Pekin,IL,Antisemitic Incident:Harassment,Right Wing (White Supremacist),,Ku Klux Klan (KKK),"The Knights Party, a white supremacist group, sent out antisemitic recruitment fliers.",
1683,66353,5/29/2024,Newport Beach,CA,Antisemitic Incident:Vandalism,Right Wing (White Supremacist),,Patriot Front (PF),"Patriot Front, a white supremacist group, posted stickers that read: ""No Zionists in government, we serve one nation,"" ""Free occupied America,"" ""America first,"" ""For the nation, against the state"" and ""Not stolen, conquered.""",
1684,66468,5/29/2024,Brockton,MA,Antisemitic Incident:Vandalism,Right Wing (White Supremacist),,Patriot Front (PF),"Patriot Front, a white supremacist group, posted stickers that read: ""United We Stand,"" ""American Spirit, European Blood,"" ""No Zionists in Government, We Serve One Nation"" and ""Reclaim America.""",
1685,66609,5/29/2024,Shelbyville,IN,Antisemitic Incident:Harassment,,,Goyim Defense League (GDL),Individuals associated with the antisemitic Goyim Defense League distributed antisemitic fliers in a residential area.,
1686,66618,5/29/2024,Panama City,FL,Antisemitic Incident:Harassment,,,Goyim Defense League (GDL),An individual associated with the antisemitic Goyim Defense League displayed an antisemitic sign at a public intersection.,
1687,66932,5/29/2024,Brooklyn,NY,Antisemitic Incident:Assault,,,,"An individual approached a Jewish person and asked, ""Palestine or Israel?"" The perpetrator then threw the victim's yarmulke on the ground and pushed the victim.",
1688,66933,5/29/2024,Brooklyn,NY,Antisemitic Incident:Harassment,,,,Monitors at a school were hacked to display swastikas.,
1689,66934,5/29/2024,Brooklyn,NY,Antisemitic Incident:Vandalism,,,,Swastika graffiti was found at a school.,
1690,66935,5/29/2024,Beachwood,OH,Antisemitic Incident:Harassment,,,,"A Jewish community center received two threatening phone calls in which a caller said, ""I will be holding you accountable for the torture and murder of thousands"" and stated plans to visit the center in 18 hours.",
1691,64858,5/28/2024,Eugene,OR,Antisemitic Incident:Vandalism,,,,"Graffiti was found written in a bathroom stall on the University of Oregon campus that read: ""Free Palestine from the river to the sea.""",
1692,65330,5/28/2024,Davis,CA,Antisemitic Incident:Harassment,,,,"At an anti-Israel rally at the University of California, Davis, protesters chanted, ""From the river to the sea, Palestine will be free.""",
1693,65543,5/28/2024,Davis,CA,Antisemitic Incident:Harassment,,,,"Student protesters at the University of California, Davis, interrupted a final exam, calling other students ""Occupiers,"" ""Genocidal people"" and chanting, ""Intifada.""",
1694,65829,5/28/2024,Elmhurst,IL,Antisemitic Incident:Vandalism,,,,Two teenagers carved swastikas and Nazi imagery into playground equipment in a public park.,
1695,65836,5/28/2024,Southfield,MI,Antisemitic Incident:Harassment,,,,An individual drove around an orthodox synagogue while recording and shouting antisemitic slurs while displaying a Palestinian flag.,
1696,65838,5/28/2024,Kings Park,NY,Antisemitic Incident:Vandalism,,,,A swastika was found carved on a gas pump at a gas station.,
1697,65857,5/28/2024,Marlboro,NJ,Antisemitic Incident:Harassment,,,,A Jewish middle school student was subjected to repeated incidents of antisemitic harassment from a classmate.,
1698,65882,5/28/2024,Concord,MA,Antisemitic Incident:Vandalism,,,,An individual tore down yard signs raising awareness for kidnapping victims of the October 7th Hamas attack in a home's front yard.,
1699,66097,5/28/2024,Seattle,WA,Antisemitic Incident:Harassment,,,,"A Jewish community center received a comment on their Facebook page that read: ""Fck [sic] all Zios.""",
1700,66929,5/28/2024,Manhattan,NY,Antisemitic Incident:Vandalism,,,,Swastika graffiti in a school bathroom.,
1701,66930,5/28/2024,Queens,NY,Antisemitic Incident:Harassment,,,,"An individual over-charged a visibly Jewish person for a drink. When the victim questioned the price, the individual said, ""You're Jewish, you're rich, you can afford it"" and tugged on the victim's religious attire.",
1702,66931,5/28/2024,Columbus,OH,Antisemitic Incident:Vandalism,,,,A banner at a synagogue raising awareness of Israeli hostages taken by Hamas was lit on fire.,
1703,65827,5/27/2024,Royal Oak,MI,Antisemitic Incident:Vandalism,,,,Swastika graffiti was found drawn in a public park.,
1704,65834,5/27/2024,San Francisco,CA,Antisemitic Incident:Vandalism,,,,"Graffiti was spray-painted on a Jewish senior living facility that read: ""Free Gaza Fuck 'Israel'"" with an inverted red triangle.",
1705,65839,5/27/2024,San Diego,CA,Antisemitic Incident:Vandalism,,,,A swastika was etched into a cement table at a public park next to a Star of David.,
1706,65858,5/27/2024,Glen Rock,NJ,Antisemitic Incident:Vandalism,,,,"Swastika graffiti was found in a public park along with the words: ""Heil Hitler.""",
1707,65881,5/27/2024,Bronx,NY,Antisemitic Incident:Harassment,,,,An individual threw eggs at a synagogue.,
1708,66108,5/27/2024,Seattle,WA,Antisemitic Incident:Harassment,,,,"A Jewish family was harassed by an individual while shopping who stated, ""I was antisemitic before it was even cool,"" and made statements about Jews trying to replace ethnic groups in Europe.",
1710,66227,5/27/2024,Eau Claire,WI,Antisemitic Incident:Harassment,Right Wing (White Supremacist),,White Lives Matter (WLM),"Approximately five individuals associated with White Lives Matter, a white supremacist group, held a roadside demonstration. Members held banners that read: ""White Lives Matter WI,"" ""WLM"" and ""End White Genocide.”",
1711,66338,5/27/2024,Vincennes,IN,Antisemitic Incident:Harassment;White Supremacist Event,Right Wing (White Supremacist),,Patriot Front (PF),"Approximately fourteen individuals associated with Patriot Front, a white supremacist group, held a Memorial Day demonstration at the George Rogers Clark National Historical Park. The group later dropped a banner over the Lincoln Memorial Bridge that read: ""No Zionists in Government.""",
1715,66928,5/27/2024,Denver,CO,Antisemitic Incident:Harassment,,,,"A Jewish community center received a voice message from an individual who said, ""You Jews are doing to the Palestinians what Hitler did to you"" and ""when it comes to the end, you Jews are going to be eliminated.""",
1716,65541,5/26/2024,Cambridge,MA,Antisemitic Incident:Harassment,,,,"At an anti-Israel rally at the Massachusetts Institute of Technology, protesters chanted, ""Globalize the Intifada."" A speaker also stated, ""I am not surprised by the arrests and violence by the police because they are the same police, the same training of Zionists that we are facing here.""",
1717,65825,5/26/2024,South Orange,NJ,Antisemitic Incident:Harassment,,,,A Jewish individual received multiple antisemitic emails making jokes about her nose.,
1718,65831,5/26/2024,Yarrow Point,WA,Antisemitic Incident:Vandalism,,,,"Graffiti was found written on a retaining wall along a road that read: ""Boeing stupid stinky Jews.""",
1719,65837,5/25/2024,Chicago,IL,Antisemitic Incident:Vandalism,,,,A mezuzah was ripped from the doorpost of a Jewish home.,
1720,65841,5/25/2024,Santa Fe,NM,Antisemitic Incident:Harassment,,,,A synagogue received an antisemitic bomb threat.,
1721,65884,5/25/2024,Voorhees,NJ,Antisemitic Incident:Harassment,,,,An individual made a violent threat towards a synagogue.,
1722,66074,5/25/2024,Boston,MA,Antisemitic Incident:Harassment,,,,"A group of teenagers ran near a synagogue while yelling, ""Fuck the Jews"" and ""free Palestine.""",
1724,66925,5/25/2024,Ann Arbor,MI,Antisemitic Incident:Harassment,,,,Individuals associated with the antisemitic and anti-Israel group Witness for Peace protested outside a synagogue during shabbat services.,
1725,66926,5/25/2024,Brooklyn,NY,Antisemitic Incident:Vandalism,,,,"Graffiti that included a swastika and ""KKK"" was found on a wall in a public area.",
1726,66927,5/25/2024,Westmoreland,OR,Antisemitic Incident:Harassment,,,,"A Jewish-owned business received a contract form submission that called the owners: ""Dirty shylocks"" and ""Zionist scum.""",
1727,65820,5/24/2024,Houston,TX,Antisemitic Incident:Harassment,,,,A middle school student yelled the names of two Jewish students and performed a Nazi salute.,
1728,65822,5/24/2024,Deerfield,IL,Antisemitic Incident:Harassment,,,,"During a road rage incident, an individual yelled, ""You fucking n-----, you fucking Jew"" at another driver.",
1729,65823,5/24/2024,Lyons,CO,Antisemitic Incident:Vandalism,,,,A swastika was carved into playground equipment at a public playground.,
1730,65832,5/24/2024,Los Angeles,CA,Antisemitic Incident:Harassment,,,,"An Uber driver yelled at a Jewish passenger and stated, ""Fuck you Jew.""",
1731,65926,5/24/2024,Park Ridge,IL,Antisemitic Incident:Harassment,,,,Antisemitic fliers were distributed in a residential neighborhood.,
1732,66147,5/24/2024,Sioux Falls,SD,Antisemitic Incident:Vandalism,Right Wing (White Supremacist),,Patriot Front (PF),"Patriot Front, a white supremacist group, posted stickers that read: ""Life of our nation, liberty of our people, victory of the American spirit,"" ""For the nation, against the state,"" ""Defend American labor"" and ""No Zionists in government, we serve one nation.""",
1734,66294,5/24/2024,Evanston,WY,Antisemitic Incident:Harassment,Right Wing (White Supremacist),,"Active Clubs,Patriot Front (PF)","Patriot Front and WY Active Club, both white supremacist groups, distributed propaganda that read: ""No Zionist in Government, We Serve One Nation"" and ""Keep WY White.""",
1735,66321,5/24/2024,Mont Sterling,KY,Antisemitic Incident:Vandalism,Right Wing (White Supremacist),,Patriot Front (PF),"Patriot Front, a white supremacist group, posted stickers that read: ""Reject poison,"" ""United we stand,"" ""Revolution is tradition"" and ""No Zionists in government, we serve one nation.""",
1736,66400,5/24/2024,Springfield,IL,Antisemitic Incident:Vandalism,Right Wing (White Supremacist),,Patriot Front (PF),"Patriot Front, a white supremacist group, posted stickers that read: ""No Zionists in government, we serve one nation,"" ""Reject poison,"" ""Reclaim America"" and ""Patriot Front.""",
1737,66427,5/24/2024,Bedford,VA,Antisemitic Incident:Vandalism,Right Wing (White Supremacist),,Patriot Front (PF),"Patriot Front, a white supremacist group, posted stickers that read: ""Reclaim America,"" ""No Zionists in government, we serve one nation,"" ""America first"" and ""One nation, against invasion.""",
1738,66586,5/24/2024,Brandon,SD,Antisemitic Incident:Vandalism,Right Wing (White Supremacist),,Patriot Front (PF),"Patriot Front, a white supremacist group, posted stickers that read: ""No Zionists in government, we serve one nation,"" ""United we stand"" and ""For the nation, against the state.""",
1739,66604,5/24/2024,Edwardsville,IL,Antisemitic Incident:Vandalism,Right Wing (White Supremacist),,Patriot Front (PF),"Patriot Front, a white supremacist group, posted stickers that read: ""Reclaim America"" and ""No Zionists in government, we serve one nation.""",
1740,66605,5/24/2024,Park Ridge,IL,Antisemitic Incident:Harassment,,,Goyim Defense League (GDL),"Individuals associated with the antisemitic Goyim Defense League distributed antisemitic propaganda claiming that immigration, abortion and child sacrifice are Jewish.",
1741,66924,5/24/2024,Manhattan,NY,Antisemitic Incident:Vandalism,,,,Swastika graffiti was found on a building.,
1742,64846,5/23/2024,Reno,MN,Antisemitic Incident:Vandalism,,,,"Swastikas as well as stickers that read: ""total n***** death,"" ""keep us white"" and ""Jews rape kids"" were found on the University of Reno campus.",
1743,64859,5/23/2024,Eugene,OR,Antisemitic Incident:Harassment,,,,"Pamphlets were distributed around the University of Oregon that read: ""Zionists off our campus"" and called to discredit a professor's work because they identify as a Zionist.",
1744,65538,5/23/2024,Detroit,MI,Antisemitic Incident:Harassment,,,,"At an anti-Israel encampment at Wayne State University, protesters displayed messages that included: ""Zionists (racist ass bitches) not welcome in Detroit"" and ""Intifada revolution.""",
1745,65539,5/23/2024,Princeton,NJ,Antisemitic Incident:Harassment,,,,"At an anti-Israel rally at Princeton University, protesters chanted, ""Zionism, no; The state of Israel has got to go.""",
1746,65540,5/23/2024,Manhattan,NY,Antisemitic Incident:Harassment,,,,"At an anti-Israel rally at Columbia University, a speaker stated, ""Who are the ?Puppet Masters' up top??It is the Zionist colonial empire built off of the blood of Palestinians. The Zionist government and the Zionist people subscribe to an ideology of white supremacy?The whole ?antisemitism' rhetoric is just a part of another operation of stealing Arab culture by the Zionists?Meanwhile the NYPD lines its pockets with this city's taxpayer dollars in overtime to play personal security for those genocidal Zionist billionaires?Warmongering billionaires like Daniel Loeb, Daniel Lubetzky CEO of KIND Bars, slumlord Joseph Sitt and Len Blavatnik are force feeding our peers propaganda spewed directly into their ears from the mouth of the Zionist entity. And fiscally and rhetorically influencing Eric Adams and his bully militia the IOF trained NYPD.""",
1747,65800,5/23/2024,South Yarmouth,MA,Antisemitic Incident:Vandalism,,,,Swastikas and SS bolts were found spray-painted on farm equipment.,
1748,65811,5/23/2024,Silver Spring,MD,Antisemitic Incident:Vandalism,,,,A middle school student drew swastikas on school property.,
1749,65821,5/23/2024,Beverly Hills,CA,Antisemitic Incident:Harassment,,,,A synagogue received an antisemitic phone call accusing them of raping children.,
1750,65842,5/23/2024,WA,DC,Antisemitic Incident:Harassment,,,,"A synagogue employee received threatening antisemitic text messages from an anonymous number, including a message that read: ""FUCK ALL JEWISH MFS [sic], OUR WRATH WILL BE SWIFT AND BRUTAL!""",
1751,66214,5/23/2024,Billings,MT,Antisemitic Incident:Vandalism,Right Wing (White Supremacist),,Patriot Front (PF),"Patriot Front, a white supremacist group, posted stickers that read: ""Reject poison,"" ""Free occupied America,"" ""Strong families, strong nations,"" ""For the nation, against the state"" and ""No Zionists in government, we serve one nation.""",
1753,66922,5/23/2024,Brooklyn,NY,Antisemitic Incident:Vandalism,,,,A swastika was carved into a seat in the auditorium of a middle school.,
1754,66923,5/23/2024,Cedarhurst,NY,Antisemitic Incident:Harassment,,,,"A Jewish individual received an email that read: ""Kill yourself kike I'm coming to your temple to end you moloch worshipping life heil Hilter."" The email also included threatening imagery.",
1755,64845,5/22/2024,New York,NY,Antisemitic Incident:Vandalism,,,,"Graffiti was found written in a bathroom stall at CUNY Hunter College that read: ""From the sea to the river, Palestine will live forever"" and ""Palestine is Arab"" written in Arabic.",
1756,64967,5/22/2024,Santa Barbara,CA,Antisemitic Incident:Vandalism,,,,"Graffiti was found on the University of California, Santa Barbara, campus that read: ""Intifada.""",
1757,65536,5/22/2024,Los Angeles,CA,Antisemitic Incident:Harassment,,,,"At an anti-Israel walkout at the University of California, Los Angeles, protesters held signs with messages that included: ""From the river to the sea.""",
1758,65798,5/22/2024,Plymouth Meeting,PA,Antisemitic Incident:Harassment,,,,"A Jewish middle school student was repeatedly subjected to antisemitic comments and jokes, including being told she, ""must be rich because she is Jewish"" and asked about her time in a concentration camp.",
1759,65799,5/22/2024,Manhattan,NY,Antisemitic Incident:Vandalism,,,,"Graffiti was written on a garbage can that read: ""Death to Israel. Death to America.""",
1760,65805,5/22/2024,Philadelphia,PA,Antisemitic Incident:Vandalism,,,,"Graffiti was written on a garbage can outside of a restaurant that read: ""Raping Jewish women is not violence.""",
1761,65807,5/22/2024,Manhattan,NY,Antisemitic Incident:Vandalism,,,,An individual tore down posters raising awareness for kidnapping victims of the October 7th Hamas attack.,
1762,65847,5/22/2024,Palo Alto,CA,Antisemitic Incident:Vandalism,,,,Books about the Holocaust at a public library were defaced with stickers depicting Adolf Hitler and a caption celebrating the Holocaust.,
1763,65861,5/22/2024,Albuquerque,NM,Antisemitic Incident:Harassment,,,,"During a film about World War II, two high school students performed Nazi salutes in front of a Jewish classmate.",
1764,65866,5/22/2024,Potomac,MD,Antisemitic Incident:Vandalism,,,,A mezuzah was ripped from the doorpost of a Jewish home.,
1765,65919,5/22/2024,Redmond,WA,Antisemitic Incident:Harassment,,,,Two middle school students performed Nazi salutes directed at an Israeli classmate.,
1766,66917,5/22/2024,Hingham,MA,Antisemitic Incident:Vandalism,,,,Swastika graffiti was found in a public conservation area.,
1767,66918,5/22/2024,Brooklyn,NY,Antisemitic Incident:Assault,,,,"A Jewish individual was attacked by a perpetrator who said, ""Take off your curls, you are a Jew,"" and pulled the victim's hair.",
1768,66919,5/22/2024,Brooklyn,NY,Antisemitic Incident:Vandalism,,,,Swastikas were drawn on school-issued laptops at a high school.,
1769,66920,5/22/2024,Manhattan,NY,Antisemitic Incident:Harassment,,,,"An individual approached a Jewish person, shouted, ""Hamas!"" and ""You fucking kike!"" and threatened to physically attack the victim.",
1770,66921,5/22/2024,Mercer Island,WA,Antisemitic Incident:Vandalism,,,,"Graffiti was found in a high school bathroom that read: ""River to the Sea Palestine will be free,"" a slogan commonly used to call for an end of the Jewish state.",
1771,63964,5/21/2024,Washington,DC,Antisemitic Incident:Harassment,,,,"A flier was found pasted on a building depicting a Star of David with blood dripping from it that read: ""Zionism is white settler colonialism.""",
1772,64054,5/21/2024,Philadelphia,PA,Antisemitic Incident:Vandalism,,,,A mezuzah was ripped from the doorframe of a Jewish household's apartment.,
1773,64199,5/21/2024,Yarmouth,MA,Antisemitic Incident:Vandalism,,,,Swastika graffiti was found spray-painted on a trailer in an individual's yard.,
1774,64842,5/21/2024,Cincinnati,OH,Antisemitic Incident:Harassment,,,,"An individual displayed a bumper sticker on their car parked at the University of Cincinnati depicting an Israeli flag inside a trash can with a swastika in the middle inside a trash can along with the words: ""Keep the world clean.""",
1775,64843,5/21/2024,San Francisco,CA,Antisemitic Incident:Vandalism,,,,"Graffiti was written on top of the San Francisco State University student center that read: ""Death 2 Zionists"" and ""All Jews are Zionist.""",
1776,64848,5/21/2024,Ashland,OR,Antisemitic Incident:Harassment,,,,"During a conversation, a student at Southern Oregon University called a Jewish classmate a terrorist, claimed all Israeli citizens are terrorists, and stated that Hamas's October 7 attack on Israel was justified.",
1777,64966,5/21/2024,Santa Cruz,CA,Antisemitic Incident:Harassment,,,,"A placard was found on a classroom chair at the University of California, Santa Cruz, that read: ""Zionist free zone.""",
1778,65785,5/21/2024,Denver,CO,Antisemitic Incident:Harassment,,,,Confidential.,
1779,65788,5/21/2024,San Francisco,CA,Antisemitic Incident:Vandalism,,,,"Graffiti was found spray-painted on the ground that read: ""We &lt;3 Hamas + Houthi"" with an inverted red triangle.",
1780,65789,5/21/2024,Brookline,MA,Antisemitic Incident:Vandalism,,,,Swastika graffiti was found on a wall in an apartment building.,
1781,65791,5/21/2024,Newton,MA,Antisemitic Incident:Vandalism,,,,An individual vandalized yard decorations at a Jewish Community Center.,
1782,65792,5/21/2024,Orinda,CA,Antisemitic Incident:Harassment,,,Goyim Defense League (GDL),"Individuals associated with the antisemitic Goyim Defense League disrupted a city council meeting with antisemitic comments about ""Jewish supremacy.""",
1783,65794,5/21/2024,Brooklyn,NY,Antisemitic Incident:Vandalism,,,,"A Jewish nursery school was vandalized with spray-paint that read: ""Fuck Israel.""",
1784,65802,5/21/2024,Wilmington,MA,Antisemitic Incident:Vandalism,,,,Two swastikas were found drawn on a bathroom wall at a middle school.,
1785,65806,5/21/2024,Sherman Oaks,CA,Antisemitic Incident:Vandalism,,,,Swastika graffiti was found in an elementary school.,
1786,65808,5/21/2024,Skokie,IL,Antisemitic Incident:Harassment,,,,"An Israeli restaurant received a review on their Yelp page that read: ""We are not supporting anything run by Zionist baby killers.""",
1788,66627,5/21/2024,Buffalo,NY,Antisemitic Incident:Harassment,,,Goyim Defense League (GDL),Individuals associated with the antisemitic Goyim Defense League distributed antisemitic propaganda at the Tops Supermarket and the Tops mass shooting memorial site.,
1789,66912,5/21/2024,Brooklyn,NY,Antisemitic Incident:Vandalism,,,,Swastika graffiti was found in a high school cafeteria.,
1790,66913,5/21/2024,Manhattan,NY,Antisemitic Incident:Harassment,,,,An individual received a threatening antisemitic and anti-Zionist email.,
1791,66914,5/21/2024,Manhattan,NY,Antisemitic Incident:Vandalism,,,,Swastika graffiti was found at an elementary school.,
1792,66915,5/21/2024,Manhattan,NY,Antisemitic Incident:Vandalism,,,,"Graffiti was found at a playground that stated, ""I HATE JEWS"" ""FUCK N----RS"" and ""KKK I HATE N----RS.""",
1793,66916,5/21/2024,Manhattan,NY,Antisemitic Incident:Vandalism,,,,A swastika was drawn on a desk at a high school.,
1794,63946,5/20/2024,Bronx,NY,Antisemitic Incident:Harassment,,,,"""From the river to the sea, Palestine will be free"" was written in chalk at a school.",
1795,64052,5/20/2024,San Diego,CA,Antisemitic Incident:Vandalism,,,,"A sign was displayed in a public park that read: ""Free Palestine from the river to the sea.""",
1796,64106,5/20/2024,Pikesville,MD,Antisemitic Incident:Vandalism,,,,"A ""We stand with Israel"" sign was stolen from in front of a synagogue.",
1797,64141,5/20/2024,Los Angeles,CA,Antisemitic Incident:Vandalism,,,,Swastika graffiti was found drawn on a pole in sharpie on the side of a road.,
1798,64197,5/20/2024,Montgomery,PA,Antisemitic Incident:Vandalism,,,,"Swastika graffiti was found spray-painted on a business alongside a statement that read: ""Kill all N*****s and Jews""",
1799,64900,5/20/2024,Chicago,IL,Antisemitic Incident:Harassment,,,,"A student displayed the message: ""From the river to the sea"" during the graduation ceremony of the School of the Art Institute of Chicago.",
1800,65780,5/20/2024,Brooklyn,NY,Antisemitic Incident:Harassment,,,,An Israel Day Festival at a Jewish community center received a violent threat.,
1801,65783,5/20/2024,Klamath Falls,OR,Antisemitic Incident:Harassment,,,,"An employee at a nursing home called a resident a ""kike"" and a ""filthy Jew.""",
1802,65784,5/20/2024,Seattle,WA,Antisemitic Incident:Harassment,,,,A teenager received a phone call from an anonymous number asking if she had relatives in the Holocaust and whether she had seen the inside of a gas chamber.,
1803,65796,5/20/2024,Scottsdale,AZ,Antisemitic Incident:Vandalism,,,,A mezuzah was ripped from the doorpost of a Jewish home.,
1804,65803,5/20/2024,Belleair,FL,Antisemitic Incident:Harassment,,,,"An employee at a Jewish organization received an antisemitic and homophobic letter in the mail that called to: ""destroy Tel Aviv.""",
1805,65877,5/20/2024,Seattle,WA,Antisemitic Incident:Vandalism,,,,Swastika graffiti was found at a middle school.,
1806,66089,5/20/2024,Bethlehem,PA,Antisemitic Incident:Harassment,,,,The Hillel at Lehigh University received several harassing anti-Israel and antisemitic comments on Instagram.,
1807,66095,5/20/2024,Las Vegas,NV,Antisemitic Incident:Harassment,,,,"Two individuals made a U-turn at the entrance of a synagogue and shouted, ""shoot the Jews.""",
1809,66910,5/20/2024,Queens,NY,Antisemitic Incident:Vandalism,,,,"A banner at a synagogue was vandalized with the word: ""Genocide.""",
1810,66911,5/20/2024,Seattle,WA,Antisemitic Incident:Vandalism,,,,"A rock was thrown through the window of a Jewish family's home that was displaying a ""We Stand with Israel"" sign.",
1811,64133,5/19/2024,Potomac,MD,Antisemitic Incident:Harassment,,,,"An individual passing a Jewish family walking their dog stated that their dog's name is ""Auschwitz"" and then spat at a sign in their yard that read: ""Stop Antisemitism. Love Over Hate.""",
1812,64152,5/19/2024,Sarasota,FL,Antisemitic Incident:Vandalism,,,,Swastika graffiti was found in a public park.,
1813,64157,5/19/2024,Round Rock,TX,Antisemitic Incident:Harassment,,,,A swastika was drawn on a children’s coloring wall at Ikea.,
1814,64189,5/19/2024,Pittsburgh,PA,Antisemitic Incident:Harassment,,,Goyim Defense League (GDL),"Individuals associated with the antisemitic Goyim Defense League distributed propaganda in a public area that read: ""Every single aspect of USA politics is Jewish"" and ""Every single aspect of 9/11 is Jewish.""",
1815,64841,5/19/2024,San Francisco,CA,Antisemitic Incident:Vandalism,,,,"Graffiti was spray-painted on a sidewalk on the University of San Francisco campus that read: ""Choose intifada.""",
1816,65532,5/19/2024,Medford,MA,Antisemitic Incident:Harassment,,,,"At an anti-Israel walkout during Tufts University's graduation ceremony, protesters chanted, ""Intifada, Intifada; Long Live the Intifada"" and ""From the river to the sea, Palestine will be free.""",
1817,65787,5/19/2024,Wausau,WI,Antisemitic Incident:Harassment,,,Goyim Defense League (GDL),"Individuals associated with the antisemitic Goyim Defense League distributed fliers in a residential neighborhood that read: ""Every single aspect of Christ's crucifixion is Jewish.""",
1818,65813,5/19/2024,Sherman Oaks,CA,Antisemitic Incident:Vandalism,,,,Swastika graffiti was found on an office door.,
1819,66053,5/19/2024,Elwood,NY,Antisemitic Incident:Vandalism,,,,Racist and antisemitic graffiti was spray-painted on playground equipment in a park.,
1820,66908,5/19/2024,Kings Park,NY,Antisemitic Incident:Vandalism,,,,Graffiti that included swastikas and a Star of David was found in Nisseqougue State Park.,
1821,66909,5/19/2024,Pittsburgh,PA,Antisemitic Incident:Harassment,,,,"A Facebook user left an antisemitic comment on an event page hosted by a Jewish institution, referring to the community as: ""[A] group of brainwashed baby murder bats.""",
1822,64083,5/18/2024,Collingswood,NJ,Antisemitic Incident:Harassment,Right Wing (White Supremacist),,"Goyim Defense League (GDL),White Lives Matter (WLM)","Individuals associated with the antisemitic Goyim Defense League and the white supremacist group White Lives Matter distributed propaganda around a residential neighborhood that read: ""Every single aspect of the Jewish Talmud is satanic"" and ""White Lives Matter.""",
1823,64129,5/18/2024,Philadelphia,PA,Antisemitic Incident:Vandalism,,,,"Graffiti was found spray-painted onto a river trail that read: ""Death to Zionism.""",
1824,65530,5/18/2024,Philadelphia,PA,Antisemitic Incident:Harassment,,,,"At an anti-Israel encampment at Drexel University, protest organizers demanded the immediate termination of the university's Hillel and Chabad and called for these institutions to be replaced with ""non-Zionist"" organizations.",
1825,65782,5/18/2024,San Francisco,CA,Antisemitic Incident:Vandalism,,,,"A mural that read: ""Stop the Genocide"" was vandalized with swastikas and the words: ""Kill the Jews.""",
1826,65804,5/18/2024,Winter Park,FL,Antisemitic Incident:Vandalism,,,,"An individual broke into a home under construction and spray-painted antisemitic messages, including swastikas and troll faces.",
1827,65809,5/18/2024,Brookline,MA,Antisemitic Incident:Vandalism,,,,"An individual threw rocks at a synagogue while yelling, ""Stop killing Palestinian babies!""",
1828,65840,5/18/2024,San Diego,CA,Antisemitic Incident:Harassment,,,,"A rabbi received an antisemitic text message from an unknown number that read: ""Hey, go fuck yourself, you Jew fucking shit.""",
1829,65848,5/18/2024,Teaneck,NJ,Antisemitic Incident:Harassment,,,,"An individual drove by a synagogue and yelled, ""fuck you"" and ""baby killer"" at congregants walking inside.",
1830,65918,5/18/2024,Oakland,CA,Antisemitic Incident:Harassment,,,,"An individual riding on a bike yelled, ""Death to Israel"" and ""Death to Jews"" at a visibly Jewish person walking to synagogue.",
1831,66101,5/18/2024,Mercer Island,WA,Antisemitic Incident:Harassment,,,,"An individual posted several antisemitic comments on a synagogue's Facebook page, including swastikas and anti-Zionist cartoons.",
1832,66172,5/18/2024,Hanceville,AL,Antisemitic Incident:Harassment;White Supremacist Event,Right Wing (White Supremacist),,White Lives Matter (WLM),"Approximately five individuals associated with White Lives Matter, a white supremacist group, dropped banners over an overpass that read: ""White Lives Matter AL,"" ""Jews &amp; The AIPAC Lobby Control Congress &amp; the Senate, Wake Up"" and ""Google HR6080.""",
1834,66282,5/18/2024,Pittsburgh,PA,Antisemitic Incident:Harassment;White Supremacist Event,Right Wing (White Supremacist),,"Goyim Defense League (GDL),White Lives Matter (WLM)","Approximately five individuals associated with the white supremacist White Lives Matter and the antisemitic Goyim Defense League held a banner drop over an overpass that read: ""No More Wars for Israel"" and ""White Lives Matter."" The group also distributed ""Free Palestine"" fliers that advertised an antisemitic video streaming platform.",
1835,66293,5/18/2024,Festus,MO,Antisemitic Incident:Harassment;White Supremacist Event,Right Wing (White Supremacist),,White Lives Matter (WLM),"Approximately five individuals associated with the white supremacist group White Lives Matter dropped banners over an overpass that read: ""The Holodomor is the Real Holocaust"" and ""White Lives Matter.""",
