,response,in_tokens,out_tokens
3581,"```json
{
  ""category"": ""D"",
  ""type_of_expression"": [13],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5497,36
3582,"```json
{
  ""category"": ""B"",
  ""type_of_expression"": [11],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5508,36
3583,"```json
{
  ""category"": ""D"",
  ""type_of_expression"": [13],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5459,36
3584,"```json
{
  ""category"": ""B"",
  ""type_of_expression"": [10],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5488,36
3585,"```json
{
  ""category"": ""D"",
  ""type_of_expression"": [13],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5467,36
3586,"```json
{
  ""category"": ""D"",
  ""type_of_expression"": [13],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5463,36
3587,"```json
{
  ""category"": ""D"",
  ""type_of_expression"": [13],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5467,36
3588,"```json
{
  ""category"": ""B"",
  ""type_of_expression"": [10],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5594,36
3589,"```json
{
  ""category"": ""B"",
  ""type_of_expression"": [11],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5517,36
3590,"```json
{
  ""category"": ""D"",
  ""type_of_expression"": [13],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5520,36
3591,"```json
{
  ""category"": ""D"",
  ""type_of_expression"": [13],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5457,36
3592,"```json
{
  ""category"": ""B"",
  ""type_of_expression"": [11],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5473,36
3593,"```json
{
  ""category"": ""B"",
  ""type_of_expression"": [11],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5448,36
3594,"```json
{
  ""category"": ""C"",
  ""type_of_expression"": [6, 7],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5510,39
3595,"```json
{
  ""category"": ""B"",
  ""type_of_expression"": [11],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5544,36
3596,"```json
{
  ""category"": ""D"",
  ""type_of_expression"": [13],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5509,36
3597,"```json
{
  ""category"": ""D"",
  ""type_of_expression"": [13],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5493,36
3598,"```json
{
  ""category"": ""D"",
  ""type_of_expression"": [13],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5622,36
3599,"```json
{
  ""category"": ""B"",
  ""type_of_expression"": [11],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5502,36
3600,"```json
{
  ""category"": ""B"",
  ""type_of_expression"": [11],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5486,36
3601,"```json
{
  ""category"": ""B"",
  ""type_of_expression"": [11, 12],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5494,39
3602,"```json
{
  ""category"": ""D"",
  ""type_of_expression"": [12, 13],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5530,39
3603,"```json
{
  ""category"": ""D"",
  ""type_of_expression"": [12],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5489,36
3604,"```json
{
  ""category"": ""B"",
  ""type_of_expression"": [10, 11],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5592,39
3605,"```json
{
  ""category"": ""D"",
  ""type_of_expression"": [13],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5451,36
3606,"```json
{
  ""category"": ""B"",
  ""type_of_expression"": [10, 11],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5666,39
3607,"```json
{
  ""category"": ""B"",
  ""type_of_expression"": [10, 11],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5602,39
3608,"```json
{
  ""category"": ""B"",
  ""type_of_expression"": [7],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5507,36
3609,"```json
{
  ""category"": ""B"",
  ""type_of_expression"": [3],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5500,36
3610,"```json
{
  ""category"": ""B"",
  ""type_of_expression"": [2, 6, 7],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5602,42
3611,"```json
{
  ""category"": ""C"",
  ""type_of_expression"": [1, 3, 6],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5616,42
3612,"```json
{
  ""category"": ""D"",
  ""type_of_expression"": [11, 12],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5560,39
3613,"```json
{
  ""category"": ""B"",
  ""type_of_expression"": [7, 10, 11],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5945,42
3614,"```json
{
  ""category"": ""B"",
  ""type_of_expression"": [7, 10, 11],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5692,42
3615,"```json
{
  ""category"": ""B"",
  ""type_of_expression"": [7, 11],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5555,39
3616,"```json
{
  ""category"": ""B"",
  ""type_of_expression"": [7, 11],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5717,39
3617,"```json
{
  ""category"": ""B"",
  ""type_of_expression"": [4, 7, 11],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5556,42
3618,"```json
{
  ""category"": ""B"",
  ""type_of_expression"": [7, 11],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5511,39
3619,"```json
{
  ""category"": ""B"",
  ""type_of_expression"": [11],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5563,36
3620,"```json
{
  ""category"": ""B"",
  ""type_of_expression"": [7],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5679,36
3621,"```json
{
  ""category"": ""C"",
  ""type_of_expression"": [3],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5461,36
3622,"```json
{
  ""category"": ""B"",
  ""type_of_expression"": [7, 11],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5705,39
3623,"```json
{
  ""category"": ""B"",
  ""type_of_expression"": [10, 11],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5591,39
3624,"```json
{
  ""category"": ""C"",
  ""type_of_expression"": [1, 6],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5690,39
3625,"```json
{
  ""category"": ""C"",
  ""type_of_expression"": [3],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5488,36
3626,"```json
{
  ""category"": ""B"",
  ""type_of_expression"": [3],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5500,36
3627,"```json
{
  ""category"": ""B"",
  ""type_of_expression"": [3],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5492,36
3628,"```json
{
  ""category"": ""D"",
  ""type_of_expression"": [2, 7, 10, 11, 12],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",6375,48
3629,"```json
{
  ""category"": ""C"",
  ""type_of_expression"": [2, 7],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5733,39
3630,"```json
{
  ""category"": ""D"",
  ""type_of_expression"": [7, 12],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5916,39
3631,"```json
{
  ""category"": ""B"",
  ""type_of_expression"": [3],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5467,36
3632,"```json
{
  ""category"": ""B"",
  ""type_of_expression"": [10, 11, 12],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",6893,42
3633,"```json
{
  ""category"": ""D"",
  ""type_of_expression"": [12],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5526,36
3634,"```json
{
  ""category"": ""D"",
  ""type_of_expression"": [12],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5572,36
3635,"```json
{
  ""category"": ""B"",
  ""type_of_expression"": [7, 11],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5688,39
3636,"```json
{
  ""category"": ""D"",
  ""type_of_expression"": [12, 14],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5963,39
3637,"```json
{
  ""category"": ""D"",
  ""type_of_expression"": [12],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5615,36
3638,"```json
{
  ""category"": ""C"",
  ""type_of_expression"": [6, 7],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5576,39
3639,"```json
{
  ""category"": ""B"",
  ""type_of_expression"": [7, 10, 11, 12],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5793,45
3640,"```json
{
  ""category"": ""C"",
  ""type_of_expression"": [3],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5511,36
3641,"```json
{
  ""category"": ""C"",
  ""type_of_expression"": [3],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5520,36
3642,"```json
{
  ""category"": ""D"",
  ""type_of_expression"": [14],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5650,36
3643,"```json
{
  ""category"": ""B"",
  ""type_of_expression"": [10, 11],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",6531,39
3644,"```json
{
  ""category"": ""D"",
  ""type_of_expression"": [13],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5484,36
3645,"```json
{
  ""category"": ""B"",
  ""type_of_expression"": [10, 11, 12],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",6498,42
3646,"```json
{
  ""category"": ""B"",
  ""type_of_expression"": [9, 10, 11, 12],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",6776,45
3647,"```json
{
  ""category"": ""B"",
  ""type_of_expression"": [9, 11, 12],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",6755,42
3648,"```json
{
  ""category"": ""B"",
  ""type_of_expression"": [9, 10, 11, 12],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",6834,45
3649,"```json
{
  ""category"": ""B"",
  ""type_of_expression"": [9, 11, 12],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",6749,42
3650,"```json
{
  ""category"": ""B"",
  ""type_of_expression"": [9, 10, 11, 12],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",6758,45
3651,"```json
{
  ""category"": ""B"",
  ""type_of_expression"": [9, 10, 11, 12],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",6755,45
3652,"```json
{
  ""category"": ""B"",
  ""type_of_expression"": [7, 10, 11],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5886,42
3653,"```json
{
  ""category"": ""D"",
  ""type_of_expression"": [7, 11, 12],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5690,42
3654,"```json
{
  ""category"": ""B"",
  ""type_of_expression"": [7, 10, 11, 12],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5972,45
3655,"```json
{
  ""category"": ""B"",
  ""type_of_expression"": [0],
  ""other_category"": """",
  ""other_type_of_expression"": ""spreading misinformation""
}
```",5500,40
3656,"```json
{
  ""category"": ""B"",
  ""type_of_expression"": [10, 11],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5939,39
3657,"```json
{
  ""category"": ""D"",
  ""type_of_expression"": [12],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5694,36
3658,"```json
{
  ""category"": ""D"",
  ""type_of_expression"": [14],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5496,36
3659,"```json
{
  ""category"": ""B"",
  ""type_of_expression"": [3],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5495,36
3660,"```json
{
  ""category"": ""D"",
  ""type_of_expression"": [14],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5604,36
3661,"```json
{
  ""category"": ""C"",
  ""type_of_expression"": [3],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5481,36
3662,"```json
{
  ""category"": ""B"",
  ""type_of_expression"": [7],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5521,36
3663,"```json
{
  ""category"": ""B"",
  ""type_of_expression"": [5, 11],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5601,39
3664,"```json
{
  ""category"": ""B"",
  ""type_of_expression"": [8],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5706,36
3665,"```json
{
  ""category"": ""B"",
  ""type_of_expression"": [7],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5781,36
3666,"```json
{
  ""category"": ""B"",
  ""type_of_expression"": [11],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5548,36
3667,"```json
{
  ""category"": ""B"",
  ""type_of_expression"": [10],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5527,36
3668,"```json
{
  ""category"": ""B"",
  ""type_of_expression"": [9, 10, 11],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",6253,42
3669,"```json
{
  ""category"": ""B"",
  ""type_of_expression"": [9, 10, 11, 12],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",6812,45
3670,"```json
{
  ""category"": ""C"",
  ""type_of_expression"": [5],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5834,36
3671,"```json
{
  ""category"": ""C"",
  ""type_of_expression"": [3],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5480,36
3672,"```json
{
  ""category"": ""C"",
  ""type_of_expression"": [3],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5576,36
3673,"```json
{
  ""category"": ""C"",
  ""type_of_expression"": [3, 6],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5549,39
3674,"```json
{
  ""category"": ""C"",
  ""type_of_expression"": [3],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5494,36
3675,"```json
{
  ""category"": ""B"",
  ""type_of_expression"": [5, 9],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5684,39
3676,"```json
{
  ""category"": ""D"",
  ""type_of_expression"": [12],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5460,36
3677,"```json
{
  ""category"": ""C"",
  ""type_of_expression"": [6, 7],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5536,39
3678,"```json
{
  ""category"": ""B"",
  ""type_of_expression"": [8],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5700,36
3679,"```json
{
  ""category"": ""B"",
  ""type_of_expression"": [7, 10],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5896,39
3680,"```json
{
  ""category"": ""B"",
  ""type_of_expression"": [7, 10, 11],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5826,42
3681,"```json
{
  ""category"": ""C"",
  ""type_of_expression"": [3, 6],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5621,39
3682,"```json
{
  ""category"": ""D"",
  ""type_of_expression"": [13],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5540,36
3683,"```json
{
  ""category"": ""B"",
  ""type_of_expression"": [3],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5469,36
3684,"```json
{
  ""category"": ""B"",
  ""type_of_expression"": [3, 8],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5486,39
3685,"```json
{
  ""category"": ""D"",
  ""type_of_expression"": [13],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5608,36
3686,"```json
{
  ""category"": ""D"",
  ""type_of_expression"": [12, 13],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5852,39
3687,"```json
{
  ""category"": ""D"",
  ""type_of_expression"": [12, 14],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5592,39
3688,"```json
{
  ""category"": ""B"",
  ""type_of_expression"": [11],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5727,36
3689,"```json
{
  ""category"": ""B"",
  ""type_of_expression"": [3],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5463,36
3690,"```json
{
  ""category"": ""B"",
  ""type_of_expression"": [7, 10, 11, 12],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",6148,45
3691,"```json
{
  ""category"": ""C"",
  ""type_of_expression"": [5, 7],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5690,39
3692,"```json
{
  ""category"": ""B"",
  ""type_of_expression"": [7, 10, 11],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5636,42
3693,"```json
{
  ""category"": ""B"",
  ""type_of_expression"": [4, 7, 9, 10, 11, 12],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",7417,51
3694,"```json
{
  ""category"": ""C"",
  ""type_of_expression"": [5, 6, 7, 11],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",6384,45
3695,"```json
{
  ""category"": ""C"",
  ""type_of_expression"": [5, 12],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5743,39
3696,"```json
{
  ""category"": ""D"",
  ""type_of_expression"": [7, 10, 11, 12],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",6940,45
3697,"```json
{
  ""category"": ""C"",
  ""type_of_expression"": [5],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5544,36
3698,"```json
{
  ""category"": ""B"",
  ""type_of_expression"": [7, 10, 11, 12],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",6132,45
3699,"```json
{
  ""category"": ""D"",
  ""type_of_expression"": [12],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",6021,36
3700,"```json
{
  ""category"": ""D"",
  ""type_of_expression"": [12, 13],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5786,39
3701,"```json
{
  ""category"": ""B"",
  ""type_of_expression"": [2, 7, 10, 11, 12],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",7393,48
3702,"```json
{
  ""category"": ""D"",
  ""type_of_expression"": [5, 11, 12],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5910,42
3703,"```json
{
  ""category"": ""B"",
  ""type_of_expression"": [7, 11, 12],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",7380,42
3704,"```json
{
  ""category"": ""B"",
  ""type_of_expression"": [7, 10, 11, 12],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",6348,45
3705,"```json
{
  ""category"": ""D"",
  ""type_of_expression"": [5],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5620,36
3706,"```json
{
  ""category"": ""D"",
  ""type_of_expression"": [13],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5470,36
3707,"```json
{
  ""category"": ""B"",
  ""type_of_expression"": [7, 11],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5971,39
3708,"```json
{
  ""category"": ""B"",
  ""type_of_expression"": [7, 9, 11, 12],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",7376,45
3709,"```json
{
  ""category"": ""C"",
  ""type_of_expression"": [3],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5473,36
3710,"```json
{
  ""category"": ""C"",
  ""type_of_expression"": [3],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5471,36
3711,"```json
{
  ""category"": ""C"",
  ""type_of_expression"": [3],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5490,36
3712,"```json
{
  ""category"": ""B"",
  ""type_of_expression"": [7, 10, 11],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5617,42
3713,"```json
{
  ""category"": ""B"",
  ""type_of_expression"": [11],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5653,36
3714,"```json
{
  ""category"": ""D"",
  ""type_of_expression"": [12],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5810,36
3715,"```json
{
  ""category"": ""B"",
  ""type_of_expression"": [11],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5596,36
3716,"```json
{
  ""category"": ""B"",
  ""type_of_expression"": [11],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5662,36
3717,"```json
{
  ""category"": ""C"",
  ""type_of_expression"": [5],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5539,36
3718,"```json
{
  ""category"": ""D"",
  ""type_of_expression"": [12],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5514,36
3719,"```json
{
  ""category"": ""B"",
  ""type_of_expression"": [7],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5677,36
3720,"```json
{
  ""category"": ""B"",
  ""type_of_expression"": [4, 6, 7, 9],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5599,45
3721,"```json
{
  ""category"": ""D"",
  ""type_of_expression"": [12],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5763,36
3722,"```json
{
  ""category"": ""D"",
  ""type_of_expression"": [12],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5687,36
3723,"```json
{
  ""category"": ""D"",
  ""type_of_expression"": [12, 13],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5495,39
3724,"```json
{
  ""category"": ""B"",
  ""type_of_expression"": [11],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5556,36
3725,"```json
{
  ""category"": ""D"",
  ""type_of_expression"": [12],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5829,36
3726,"```json
{
  ""category"": ""B"",
  ""type_of_expression"": [7, 11],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5668,39
3727,"```json
{
  ""category"": ""B"",
  ""type_of_expression"": [8],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5522,36
3728,"```json
{
  ""category"": ""D"",
  ""type_of_expression"": [12],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5567,36
3729,"```json
{
  ""category"": ""B"",
  ""type_of_expression"": [7, 8],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5609,39
3730,"```json
{
  ""category"": ""C"",
  ""type_of_expression"": [3],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5539,36
3731,"```json
{
  ""category"": ""B"",
  ""type_of_expression"": [7, 8],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5485,39
3732,"```json
{
  ""category"": ""B"",
  ""type_of_expression"": [11],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5596,36
3733,"```json
{
  ""category"": ""D"",
  ""type_of_expression"": [12],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",6277,36
3734,"```json
{
  ""category"": ""B"",
  ""type_of_expression"": [7, 10, 11, 12],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",6590,45
3735,"```json
{
  ""category"": ""B"",
  ""type_of_expression"": [7, 10, 11],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",6036,42
3736,"```json
{
  ""category"": ""B"",
  ""type_of_expression"": [10, 11, 12],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5657,42
3737,"```json
{
  ""category"": ""B"",
  ""type_of_expression"": [11],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5508,36
3738,"```json
{
  ""category"": ""B"",
  ""type_of_expression"": [7, 11],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5546,39
3739,"```json
{
  ""category"": ""B"",
  ""type_of_expression"": [7, 11],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5643,39
3740,"```json
{
  ""category"": ""C"",
  ""type_of_expression"": [6, 7, 11],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5917,42
3741,"```json
{
  ""category"": ""B"",
  ""type_of_expression"": [2, 7, 11],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5704,42
3742,"```json
{
  ""category"": ""B"",
  ""type_of_expression"": [11],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5555,36
3743,"```json
{
  ""category"": ""B"",
  ""type_of_expression"": [2, 7, 10, 11],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5785,45
3744,"```json
{
  ""category"": ""B"",
  ""type_of_expression"": [3],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5485,36
3745,"```json
{
  ""category"": ""B"",
  ""type_of_expression"": [3],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5515,36
3746,"```json
{
  ""category"": ""B"",
  ""type_of_expression"": [3],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5480,36
3747,"```json
{
  ""category"": ""C"",
  ""type_of_expression"": [3],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5526,36
3748,"```json
{
  ""category"": ""B"",
  ""type_of_expression"": [7],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5510,36
3749,"```json
{
  ""category"": ""B"",
  ""type_of_expression"": [3],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5527,36
3750,"```json
{
  ""category"": ""B"",
  ""type_of_expression"": [11],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5483,36
3751,"```json
{
  ""category"": ""B"",
  ""type_of_expression"": [7, 11],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5813,39
3752,"```json
{
  ""category"": ""C"",
  ""type_of_expression"": [5, 6],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5776,39
3753,"```json
{
  ""category"": ""C"",
  ""type_of_expression"": [5],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5557,36
3754,"```json
{
  ""category"": ""C"",
  ""type_of_expression"": [3],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5522,36
3755,"```json
{
  ""category"": ""C"",
  ""type_of_expression"": [5, 6, 7],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5826,42
3756,"```json
{
  ""category"": ""C"",
  ""type_of_expression"": [3],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5587,36
3757,"```json
{
  ""category"": ""B"",
  ""type_of_expression"": [7, 10, 11],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5604,42
3758,"```json
{
  ""category"": ""B"",
  ""type_of_expression"": [7, 10, 11, 12],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",8137,45
3759,"```json
{
  ""category"": ""B"",
  ""type_of_expression"": [7, 10, 11],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5591,42
3760,"```json
{
  ""category"": ""B"",
  ""type_of_expression"": [7, 11],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5502,39
3761,"```json
{
  ""category"": ""D"",
  ""type_of_expression"": [12],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5593,36
3762,"```json
{
  ""category"": ""C"",
  ""type_of_expression"": [6],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5491,36
3763,"```json
{
  ""category"": ""C"",
  ""type_of_expression"": [3, 6],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5634,39
3764,"```json
{
  ""category"": ""C"",
  ""type_of_expression"": [6],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5562,36
3765,"```json
{
  ""category"": ""B"",
  ""type_of_expression"": [4],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5490,36
3766,"```json
{
  ""category"": ""B"",
  ""type_of_expression"": [3, 7],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5497,39
3767,"```json
{
  ""category"": ""B"",
  ""type_of_expression"": [8],
  ""other_category"": """",
  ""other_type_of_expression"": """"
}
```",5503,36
